url,status_code,cache_control,title,title_length,title_count,description,description_length,description_count,canonical,canonical_self,h1,h1_count,wordcount,internal_links,external_links,amp_html,amp_valid,redirect_location,referrer
https://friends.aok.de/lifestyle/listicle/kennen-wir-uns-nicht-irgendwoher-5-anmachsprueche-die-keiner-mehr-hoeren-kann-225,200,"max-age=69, public, s-maxage=69, stale-if-error=3600, stale-while-revalidate=3600",Flirten für Arme: 5 schlechte Anmachsprüche,43,1,"&quot;Hat es wehgetan, als du vom Himmel gefallen bist?l&quot; – wer mit solchen Sprüchen ankommt, muss sich nicht wundern, wenn der oder die Angebetete das Weite sucht. Hier findest du 5 Anmachsprüche, die ganz schön abturnend...",230,1,https://friends.aok.de/lifestyle/listicle/kennen-wir-uns-nicht-irgendwoher-5-anmachsprueche-die-keiner-mehr-hoeren-kann-225,True,"Kennen wir uns nicht irgendwoher? 5 Anmachsprüche, die keiner mehr hören kann",1,,28,3,,,,https://friends.aok.de/lifestyle/8
https://friends.aok.de/karriere/ratgeber/geld-her-diese-argumente-ziehen-in-der-gehaltsverhandlung-234,200,"max-age=38, public, s-maxage=38, stale-if-error=3600, stale-while-revalidate=3600",Tipps für die Gehaltsverhandlung: So gibt’s mehr Geld,53,1,Du möchtest mehr verdienen. Schließlich sind seit der letzten Gehaltsverhandlung schon wieder ein oder zwei Jahre vergangen. Das allein reicht als Grund allerdings meist nicht...,178,1,https://friends.aok.de/karriere/ratgeber/geld-her-diese-argumente-ziehen-in-der-gehaltsverhandlung-234,True,Geld her: Diese Argumente ziehen in der Gehaltsverhandlung,1,,29,5,,,,https://friends.aok.de/karriere/3
https://friends.aok.de/karriere/listicle/bewerbungs-fails-5-todsuenden-in-lebenslauf-und-anschreiben-236,200,"max-age=90, public, s-maxage=90, stale-if-error=3600, stale-while-revalidate=3600","5 typische Bewerbungsfehler, die du vermeiden solltest",54,1,"Du schreibst eine Job-Bewerbung nach der anderen, bekommst aber nur Absagen oder gar keineReaktion? Vielleicht liegt es an einem dieser fünf Kardinalfehler in Lebenslauf oder...",177,1,https://friends.aok.de/karriere/listicle/bewerbungs-fails-5-todsuenden-in-lebenslauf-und-anschreiben-236,True,Bewerbungs-Fails: 5 Todsünden in Lebenslauf und Anschreiben,1,,28,2,,,,https://friends.aok.de/karriere/3
https://friends.aok.de/karriere/ratgeber/gleicher-lohn-fuer-gleiche-arbeit-was-bringt-das-entgelttransparenzgesetz-240,200,"max-age=40, public, s-maxage=40, stale-if-error=3600, stale-while-revalidate=3600",Entgelttransparenzgesetz in Kraft getreten – und nun?,53,1,"Verdienen meine Kollegen mehr als ich? Das Entgelttransparenzgesetz soll dafür sorgen, dass Firmen die Gehälter offenlegen müssen. Klingt in der Theorie gut – doch in der Praxis gibt es viele...",194,1,https://friends.aok.de/karriere/ratgeber/gleicher-lohn-fuer-gleiche-arbeit-was-bringt-das-entgelttransparenzgesetz-240,True,Gleicher Lohn für gleiche Arbeit? Was bringt das Entgelttransparenzgesetz?,1,,29,5,,,,https://friends.aok.de/karriere/3
https://friends.aok.de/karriere/ratgeber/datendetektiv-drohnenpilot-co-5-jobs-mit-zukunft-271,200,"max-age=31, public, s-maxage=31, stale-if-error=3600, stale-while-revalidate=3600",Zukunftsberufe: Diese 5 Jobs werden immer wichtiger,51,1,Science-Fiction oder Realität? Manche Zukunftsberufe muten schon sehr futuristisch an. Den meisten gemein ist ihre technische Natur zwecks Digitalisierung. Aber überzeuge dich...,178,1,https://friends.aok.de/karriere/ratgeber/datendetektiv-drohnenpilot-co-5-jobs-mit-zukunft-271,True,"Datendetektiv, Drohnenpilot & Co.: 5 Jobs mit Zukunft",1,,28,3,,,,https://friends.aok.de/karriere/3
https://friends.aok.de/gesundheit/ratgeber/warum-ein-dicker-bauch-gefaehrlicher-ist-als-dicke-hueften-299,200,"max-age=90, public, s-maxage=90, stale-if-error=3600, stale-while-revalidate=3600",Viszeralfett: Darum ist Bauchfett so gefährlich,47,1,"Wenn die Hose auf Höhe der goldenen Mitte immer stärker zwickt, ist das nicht nur unangenehm, sondern auch bedenklich. Bauchfett ist gefährlich – und kann gesundheitliche Risiken mit sich bringen. Vor allem das Viszeralfett ist...",230,1,https://friends.aok.de/gesundheit/ratgeber/warum-ein-dicker-bauch-gefaehrlicher-ist-als-dicke-hueften-299,True,Warum ein dicker Bauch gefährlicher ist als dicke Hüften,1,,28,3,,,,https://friends.aok.de/thema/iss-dich-gesund-12/3
https://friends.aok.de/gesundheit/ratgeber/252,404,"no-cache, private",,,,,,,,,,,,,,,,,https://friends.aok.de/gesundheit/ratgeber/grossputz-fuer-den-koerper-so-geht-heilfasten-nach-buchinger-296
https://friends.aok.de/unterwegs/ratgeber/ob-job-oder-urlaub-wie-gefaehrlich-ist-hoehenstrahlung-fuer-vielflieger-294,200,"max-age=67, public, s-maxage=67, stale-if-error=3600, stale-while-revalidate=3600",Strahlung im Flugzeug: Hohe Belastung für Vielflieger,53,1,"Wer fliegt, ist einer erhöhten Dosis an kosmischen Strahlen ausgesetzt. Wie hoch die Strahlenbelastung auf Flügen ist und für wen die Fliegerei bedenklich ist, erfährst du in diesem...",184,1,https://friends.aok.de/unterwegs/ratgeber/ob-job-oder-urlaub-wie-gefaehrlich-ist-hoehenstrahlung-fuer-vielflieger-294,True,Ob Job oder Urlaub: Wie gefährlich ist Höhenstrahlung für Vielflieger?,1,,27,5,,,,https://friends.aok.de/unterwegs/3
https://friends.aok.de/lifestyle/6,200,"max-age=58, public, s-maxage=58, stale-if-error=3600, stale-while-revalidate=3600",Lifestyle mit A Few Good Friends - Seite 6,42,1,"In Sachen Lifestyle up to date: Beziehung & Dating, Wellness & Fitness, Einrichten & DIY - wir kennen die...",108,1,https://friends.aok.de/lifestyle/6,True,,0,,38,2,,,,https://friends.aok.de/lifestyle/7
https://friends.aok.de/lifestyle/listicle/help-somebody-4-coole-beispiele-fuer-ehrenamtliche-taetigkeiten-228,200,"max-age=83, public, s-maxage=83, stale-if-error=3600, stale-while-revalidate=3600",Ehrenamtlich arbeiten: Was passt zu dir?,40,1,"Du willst schon seit Längerem ehrenamtlich tätig sein, aber hast noch nicht das passende Projekt für dich gefunden? Dann lass dich von uns...",141,1,https://friends.aok.de/lifestyle/listicle/help-somebody-4-coole-beispiele-fuer-ehrenamtliche-taetigkeiten-228,True,Help somebody: 4 coole Beispiele für ehrenamtliche Tätigkeiten,1,,29,14,,,,https://friends.aok.de/lifestyle/7
https://friends.aok.de/gesundheit/4,200,"max-age=32, public, s-maxage=32, stale-if-error=3600, stale-while-revalidate=3600",Gesund mit A Few Good Friends - Seite 4,39,1,"Hier findest du Hilfe in Sachen Gesundheit und Ernährung. Auch zu Stress, Depressionen, Rückenschmerzen oder Schlafstörungen haben wir hilfreiche...",148,1,https://friends.aok.de/gesundheit/4,True,,0,,38,2,,,,https://friends.aok.de/gesundheit/5
https://friends.aok.de/gesundheit/ratgeber/ein-klartraum-wird-wahr-luzides-traeumen-eroeffnet-dir-neue-welten-256,200,"max-age=69, public, s-maxage=69, stale-if-error=3600, stale-while-revalidate=3600","Luzides Träumen lernen: Anleitung, Techniken, Gefahren",54,1,"Besser schlafen und gleichzeitig tolle Abenteuer erleben? Das geht, behaupten nicht wenige. Ihre Methode: Klarträumen. Denn dabei bestimmst du selbst, was du träumst. Du möchtest dieses sogenannte luzide Träumen lernen? Die nötigen...",234,1,https://friends.aok.de/gesundheit/ratgeber/ein-klartraum-wird-wahr-luzides-traeumen-eroeffnet-dir-neue-welten-256,True,Ein Klartraum wird wahr! – Luzides Träumen eröffnet dir neue Welten,1,,30,5,,,,https://friends.aok.de/gesundheit/5
https://friends.aok.de/gesundheit/ratgeber/unter-strom-ist-der-fitness-trend-ems-training-gefaehrlich-276,200,"max-age=78, public, s-maxage=78, stale-if-error=3600, stale-while-revalidate=3600",EMS-Training: Mögliche Nebenwirkungen des Fitness-Trends,56,1,Schneller Muskelaufbau und eine sexy Silhouette gefälligst? Das verspricht EMS-Training. Die Nebenwirkungen der Methode können bei falscher Anleitung jedoch beachtlich sein. Darauf kommt es...,192,1,https://friends.aok.de/gesundheit/ratgeber/unter-strom-ist-der-fitness-trend-ems-training-gefaehrlich-276,True,Unter Strom: Ist der Fitness-Trend EMS-Training gefährlich?,1,,28,4,,,,https://friends.aok.de/gesundheit/5
https://friends.aok.de/gesundheit/listicle/nicht-nur-zu-ostern-9-dinge-die-du-als-eiersatz-benutzen-kannst-286,200,"max-age=65, public, s-maxage=65, stale-if-error=3600, stale-while-revalidate=3600",Eiersatz für Veganer: 9 Alternativen,36,1,"Eier vom Speiseplan zu streichen ist echt easy. So tust du nicht nur deiner Gesundheit etwas Gutes, sondern hilfst auch unseren fedrigen Freunden. Diese 9 Alternativen sind perfekt als Eiersatz für...",200,1,https://friends.aok.de/gesundheit/listicle/nicht-nur-zu-ostern-9-dinge-die-du-als-eiersatz-benutzen-kannst-286,True,"Nicht nur zu Ostern: 9 Dinge, die du als Eiersatz benutzen kannst",1,,29,3,,,,https://friends.aok.de/gesundheit/5
https://friends.aok.de/lifestyle/listicle/8-instant-massnahmen-fuer-bessere-stimmung-im-buero-auch-bei-stress-231,200,"max-age=39, public, s-maxage=39, stale-if-error=3600, stale-while-revalidate=3600",Betriebsklima verbessern: 8 Tipps für bessere Laune,51,1,"""Thank god it's Friday!"" Kennst du das Gefühl? Doch du musst dich im Job nicht mit mieser Laune durch die ersten vier Tage der Woche schleppen. Mit diesen Tipps kannst du das Betriebsklima...",191,1,https://friends.aok.de/lifestyle/listicle/8-instant-massnahmen-fuer-bessere-stimmung-im-buero-auch-bei-stress-231,True,8 Instant-Maßnahmen für bessere Stimmung im Büro – auch bei Stress,1,,27,2,,,,https://friends.aok.de/lifestyle/7
https://friends.aok.de/lifestyle/listicle/vergiss-blumen-und-pralinen-4-ungewoehnliche-valentinstaggeschenke-242,200,"max-age=81, public, s-maxage=81, stale-if-error=3600, stale-while-revalidate=3600",4 ungewöhnliche Valentinstaggeschenke,37,1,"Am 14. Februar ist Valentinstag. Blumen sind langweilig? Wenn dir der Sinn nach einem kreativenGeschenk für deinen Schatz steht, lass dich von diesen 4 Präsenten...",164,1,https://friends.aok.de/lifestyle/listicle/vergiss-blumen-und-pralinen-4-ungewoehnliche-valentinstaggeschenke-242,True,Vergiss Blumen und Pralinen: 4 ungewöhnliche Valentinstaggeschenke,1,,28,6,,,,https://friends.aok.de/lifestyle/7
https://friends.aok.de/lifestyle/listicle/angst-vorm-schwiegermonster-so-eroberst-du-die-eltern-deines-partners-244,200,"max-age=71, public, s-maxage=71, stale-if-error=3600, stale-while-revalidate=3600",Angst vorm Schwiegermonster? So eroberst du die Eltern deines Partners,70,1,Beim Gedanken an das erste Kennenlernen mit deinen potenziellen Schwiegereltern verwandelst du dich in ein nervöses Wrack? Dann nimm das! Unsere Tipps für eine gelungene...,172,1,https://friends.aok.de/lifestyle/listicle/angst-vorm-schwiegermonster-so-eroberst-du-die-eltern-deines-partners-244,True,Angst vorm Schwiegermonster? So eroberst du die Eltern deines Partners,1,,28,3,,,,https://friends.aok.de/lifestyle/7
https://friends.aok.de/lifestyle/ratgeber/micro-cheating-nur-ein-kleines-bisschen-betrug-277,200,"max-age=31, public, s-maxage=31, stale-if-error=3600, stale-while-revalidate=3600",Definition von Micro-Cheating: Was ist das?,43,1,"Was ist Micro-Cheating? Eine konkrete Definition des Begriffs gibt es nicht, was es auch erschwert, Micro-Cheating zu erkennen. Die Bezeichnung bezieht sich auf Geheimnisse und Täuschungen in einer Beziehung: Ein Partner verheimlicht dem...",240,1,https://friends.aok.de/lifestyle/ratgeber/micro-cheating-nur-ein-kleines-bisschen-betrug-277,True,Micro-Cheating: Nur ein kleines bisschen Betrug?,1,,29,3,,,,https://friends.aok.de/lifestyle/listicle/kennen-wir-uns-nicht-irgendwoher-5-anmachsprueche-die-keiner-mehr-hoeren-kann-225
https://friends.aok.de/lifestyle/listicle/love-is-in-the-air-6-kreative-date-ideen-fuer-den-fruehling-278,200,"max-age=58, public, s-maxage=58, stale-if-error=3600, stale-while-revalidate=3600",6 inspirierende Date-Ideen für den Frühling,43,1,Mit steigenden Temperaturen und mehr Sonnenstunden wächst auch wieder die Lust auf: Liebe! Diese Date-Ideen kommen da wie gerufen und laden zum Nachahmen ein – ob mit festem oder potenziellem...,194,1,https://friends.aok.de/lifestyle/listicle/love-is-in-the-air-6-kreative-date-ideen-fuer-den-fruehling-278,True,Love is in the air: 6 kreative Date-Ideen für den Frühling,1,,28,3,,,,https://friends.aok.de/lifestyle/listicle/kennen-wir-uns-nicht-irgendwoher-5-anmachsprueche-die-keiner-mehr-hoeren-kann-225
https://friends.aok.de/unterwegs/ratgeber/she-is-not-lost-als-frau-allein-auf-reisen-gehen-307,200,"max-age=89, public, s-maxage=89, stale-if-error=3600, stale-while-revalidate=3600",She is not lost: Als Frau allein auf Reisen gehen,49,1,"Alleine als Frau auf Reisen zu gehen, ist mittlerweile nichts Ungewöhnliches mehr. Ein paar Unsicherheiten oder Bedenken gibt es meist aber doch noch. Genau deshalb verraten wir dir hier ein paar gute Tipps für Vorbereitung und Ziele...",236,1,https://friends.aok.de/unterwegs/ratgeber/she-is-not-lost-als-frau-allein-auf-reisen-gehen-307,True,She is not lost: Als Frau allein auf Reisen gehen,1,,29,5,,,,https://friends.aok.de/unterwegs/3
https://friends.aok.de/unterwegs/listicle/zurueck-zur-natur-4-gruende-warum-du-mal-wieder-campen-gehen-solltest-311,200,"max-age=72, public, s-maxage=72, stale-if-error=3600, stale-while-revalidate=3600",Camping: 4 gute Gründe fürs Zelten,34,1,"Wann warst du – mal abgesehen von Festivals – das letzte Mal campen? Zu Schulzeiten? Dabei gibtes gute Gründe für das Übernachten in der Natur. Es wird wieder wärmer, also los, trau...",184,1,https://friends.aok.de/unterwegs/listicle/zurueck-zur-natur-4-gruende-warum-du-mal-wieder-campen-gehen-solltest-311,True,"Zurück zur Natur: 4 Gründe, warum du mal wieder campen gehen solltest",1,,27,4,,,,https://friends.aok.de/unterwegs/3
https://friends.aok.de/unterwegs/listicle/da-warst-du-noch-nie-4-geheimtipps-fuer-backpacker-313,200,"max-age=74, public, s-maxage=74, stale-if-error=3600, stale-while-revalidate=3600",Unbekannte Reiseziele: 4 Geheimtipps für Backpacker,51,1,Keine Lust mehr auf touristenüberfüllte Strände und Biergärten in tropischen Urwäldern? Entfliehe mit unseren vier Geheimtipps für Backpacker den Standard-Reisezielen und entdecke versteckte...,193,1,https://friends.aok.de/unterwegs/listicle/da-warst-du-noch-nie-4-geheimtipps-fuer-backpacker-313,True,Da warst du noch nie: 4 Geheimtipps für Backpacker,1,,29,3,,,,https://friends.aok.de/unterwegs/3
https://friends.aok.de/unterwegs/listicle/wildwasserschwimmen-jugger-co-5-outdoor-abenteuer-in-deutschland-323,200,"max-age=76, public, s-maxage=76, stale-if-error=3600, stale-while-revalidate=3600",5 Outdoor-Abenteuer in Deutschland,34,1,"Dschungelcamp und Ninja Warriors gibt es nicht nur im TV, sondern auch vor der Haustür. Überall in Deutschland locken Abenteuer, die selbst James Bond beeindrucken würden – von Nord nach...",189,1,https://friends.aok.de/unterwegs/listicle/wildwasserschwimmen-jugger-co-5-outdoor-abenteuer-in-deutschland-323,True,"Wildwasserschwimmen, Jugger & Co: 5 Outdoor-Abenteuer in Deutschland",1,,28,6,,,,https://friends.aok.de/unterwegs/3
https://friends.aok.de/unterwegs/listicle/komm-mal-runter-5-entspannte-kurztrip-locations-rund-um-berlin-333,200,"max-age=61, public, s-maxage=61, stale-if-error=3600, stale-while-revalidate=3600",Entspannter Kurzurlaub gefällig? 5 Ziele rund um Berlin,55,1,"Raus aus dem Großstadtstress! Ob in Brandenburg, Mecklenburg-Vorpommern oder den Außenbezirken Berlins – in allen drei Bundesländern findest du tolle Ziele für einen...",168,1,https://friends.aok.de/unterwegs/listicle/komm-mal-runter-5-entspannte-kurztrip-locations-rund-um-berlin-333,True,Komm mal runter! – 5 entspannte Kurztrip-Locations rund um Berlin,1,,31,7,,,,https://friends.aok.de/unterwegs/3
https://friends.aok.de/lifestyle/listicle/terror-unterm-tannenbaum-5-dinge-die-an-weihnachten-echt-nerven-184,200,"max-age=50, public, s-maxage=50, stale-if-error=3600, stale-while-revalidate=3600",Schreckliche Weihnachten: Was am Fest echt nervt,48,1,"Von ""Oh du fröhliche"" ist zur Weihnachtszeit keine Spur beim Überangebot an Nervkram. Das finden sogar Christmas-Liebhaber.  5 Dinge, die das süße Fest ganz schön lästig machen...",179,1,https://friends.aok.de/lifestyle/listicle/terror-unterm-tannenbaum-5-dinge-die-an-weihnachten-echt-nerven-184,True,"Terror unterm Tannenbaum: 5 Dinge, die an Weihnachten echt nerven",1,,28,2,,,,https://friends.aok.de/lifestyle/9
https://friends.aok.de/lifestyle/5,200,"max-age=33, public, s-maxage=33, stale-if-error=3600, stale-while-revalidate=3600",Lifestyle mit A Few Good Friends - Seite 5,42,1,"In Sachen Lifestyle up to date: Beziehung & Dating, Wellness & Fitness, Einrichten & DIY - wir kennen die...",108,1,https://friends.aok.de/lifestyle/5,True,,0,,38,2,,,,https://friends.aok.de/lifestyle/6
https://friends.aok.de/lifestyle/ratgeber/ich-schreie-dich-nicht-an-wie-du-in-der-beziehung-konstruktiv-streitest-249,200,"max-age=30, public, s-maxage=30, stale-if-error=3600, stale-while-revalidate=3600","""ICH SCHREIE DICH NICHT AN!"": Wie du in der Beziehung konstruktiv streitest",75,1,"Wie gehst du mit Streit in der Beziehung um? Seinem Ärger Luft zu machen, ist wichtig. Es kommt aber immer auf das ""Wie"" an. Lies hier Tipps, wie du konstruktiv...",163,1,https://friends.aok.de/lifestyle/ratgeber/ich-schreie-dich-nicht-an-wie-du-in-der-beziehung-konstruktiv-streitest-249,True,"""ICH SCHREIE DICH NICHT AN!"": Wie du in der Beziehung konstruktiv streitest",1,,27,2,,,,https://friends.aok.de/lifestyle/6
https://friends.aok.de/gesundheit/3,200,"max-age=41, public, s-maxage=41, stale-if-error=3600, stale-while-revalidate=3600",Gesund mit A Few Good Friends - Seite 3,39,1,"Hier findest du Hilfe in Sachen Gesundheit und Ernährung. Auch zu Stress, Depressionen, Rückenschmerzen oder Schlafstörungen haben wir hilfreiche...",148,1,https://friends.aok.de/gesundheit/3,True,,0,,37,2,,,,https://friends.aok.de/gesundheit/4
https://friends.aok.de/gesundheit/feature/marcel-ist-schlafwandler-ich-bin-blutueberstroemt-aufgewacht-295,200,"max-age=47, public, s-maxage=47, stale-if-error=3600, stale-while-revalidate=3600",Schlafwandeln: Symptome und Ursachen,36,1,"Die Gründe des Schlafwandelns sind bisher nur wenig erforscht – klar ist aber, dass die nächtlichenAusflüge gefährlich sein können. Marcel hat sich dabei sogar schon einmal ernsthaft...",185,1,https://friends.aok.de/gesundheit/feature/marcel-ist-schlafwandler-ich-bin-blutueberstroemt-aufgewacht-295,True,"Marcel ist Schlafwandler: ""Ich bin blutüberströmt aufgewacht""",1,,28,3,,,,https://friends.aok.de/gesundheit/4
https://friends.aok.de/gesundheit/ratgeber/einmal-scharf-mit-alles-ist-der-doener-nur-lecker-oder-sogar-gesund-298,200,"max-age=59, public, s-maxage=59, stale-if-error=3600, stale-while-revalidate=3600",Döner: Gesunde Mahlzeit oder Fast-Food-Dickmacher?,50,1,"Döner schmecken nicht nur klasse, sie zählen grundsätzlich auch zu den relativ gesunden Fast-Food-Varianten – sofern du auf ein paar wichtige Details achtest. Wir verraten dir, welche das...",190,1,https://friends.aok.de/gesundheit/ratgeber/einmal-scharf-mit-alles-ist-der-doener-nur-lecker-oder-sogar-gesund-298,True,"Einmal ""scharf mit Alles"": Ist der Döner nur lecker oder sogar gesund?",1,,27,3,,,,https://friends.aok.de/gesundheit/4
https://friends.aok.de/gesundheit/ratgeber/organspendeausweis-bestellen-kleine-karte-mit-grosser-bedeutung-301,200,"max-age=30, public, s-maxage=30, stale-if-error=3600, stale-while-revalidate=3600",Organspendeausweis beantragen und bestellen,43,1,"Der Organspendeausweis kann Leben retten. Wo du ihn bestellen kannst und was du zum Thema Organ- und Gewebespende noch alles wissen solltest, erfährst du...",156,1,https://friends.aok.de/gesundheit/ratgeber/organspendeausweis-bestellen-kleine-karte-mit-grosser-bedeutung-301,True,Organspendeausweis bestellen: Kleine Karte mit großer Bedeutung,1,,28,5,,,,https://friends.aok.de/gesundheit/4
https://friends.aok.de/gesundheit/ratgeber/mach-es-wie-opa-ein-kurzes-nickerchen-kann-wunder-bewirken-303,200,"max-age=42, public, s-maxage=42, stale-if-error=3600, stale-while-revalidate=3600",Power Nap: Nickerchen machen für mehr Energie,45,1,Wer kennt es nicht: das Mittagstief auf der Arbeit. Mit einem Power Nap werden müde Mitarbeiter wieder produktiver. Das beweisen Studien. Allerdings kommt es auf die richtige Dauer an. Erfahre hier Wissenswertes zum leistungsfördernden...,238,1,https://friends.aok.de/gesundheit/ratgeber/mach-es-wie-opa-ein-kurzes-nickerchen-kann-wunder-bewirken-303,True,Mach es wie Opa: Ein kurzes Nickerchen kann Wunder bewirken,1,,29,3,,,,https://friends.aok.de/gesundheit/4
https://friends.aok.de/lifestyle/listicle/mehr-als-om-und-shanti-6-verrueckte-yoga-trends-254,200,"max-age=66, public, s-maxage=66, stale-if-error=3600, stale-while-revalidate=3600",Yoga-Trends: 6 seltsame Yoga-Formen und -Richtungen,51,1,"Wer einen Yoga-Kurs besucht hat, dem sind Asanas, Pranayamas oder der herabschauende Hund ein Begriff. Das mag dem Nicht-Yogi schon seltsam vorkommen. Aber was haben Ziegen und Bier mit Yoga zu...",196,1,https://friends.aok.de/lifestyle/listicle/mehr-als-om-und-shanti-6-verrueckte-yoga-trends-254,True,Mehr als Om und Shanti: 6 verrückte Yoga-Trends,1,,28,4,,,,https://friends.aok.de/lifestyle/6
https://friends.aok.de/lifestyle/listicle/diddl-tamagotchi-co-6-dinge-die-du-als-90s-kid-nicht-vermisst-257,200,"max-age=36, public, s-maxage=36, stale-if-error=3600, stale-while-revalidate=3600",90s Kid: Diese Dinge aus den 90er vermisst du nicht,51,1,"„Tetris“ daddeln mit dem Game Boy, Spice Girls, *NSYNC und die Zauberkugel der „Mini Playback Show“ – an viele Dinge erinnerst du dich als Kind der 90er gerne zurück. Doch einige Trends vermisst du...",200,1,https://friends.aok.de/lifestyle/listicle/diddl-tamagotchi-co-6-dinge-die-du-als-90s-kid-nicht-vermisst-257,True,"Diddl, Tamagotchi & Co.: 6 Dinge, die du als 90s Kid nicht vermisst",1,,28,7,,,,https://friends.aok.de/lifestyle/6
https://friends.aok.de/lifestyle/ratgeber/weder-mann-noch-frau-alternativer-geschlechtseintrag-bald-moeglich-187,200,"max-age=52, public, s-maxage=52, stale-if-error=3600, stale-while-revalidate=3600",Weder Mann noch Frau: Alternativer Geschlechtseintrag bald möglich?,67,1,"Manchmal ist nur eindeutig, dass nichts eindeutig ist. Bei Intersexualität etwa. Ab 2018 sollen Betroffene ihre Geschlechtsidentität endlich alternativ ausdrücken können. So hat es das Bundesverfassungsgericht...",212,1,https://friends.aok.de/lifestyle/ratgeber/weder-mann-noch-frau-alternativer-geschlechtseintrag-bald-moeglich-187,True,Weder Mann noch Frau: Alternativer Geschlechtseintrag bald möglich?,1,,28,3,,,,https://friends.aok.de/lifestyle/9
https://friends.aok.de/lifestyle/listicle/wo-willst-du-hin-6-fragen-die-dir-auf-der-suche-nach-deiner-berufung-helfen-190,200,"max-age=31, public, s-maxage=31, stale-if-error=3600, stale-while-revalidate=3600","Wo willst du hin? 6 Fragen, die dir auf der Suche nach deiner Berufung helfen",77,1,"Begeisterung, Leidenschaft und das Empfinden großen Glücksgefühls machen aus dem Beruf eine Berufung. Aber wie findet man die? Vielleicht, indem du dir mal diese 6 Fragen stellst – und...",187,1,https://friends.aok.de/lifestyle/listicle/wo-willst-du-hin-6-fragen-die-dir-auf-der-suche-nach-deiner-berufung-helfen-190,True,"Wo willst du hin? 6 Fragen, die dir auf der Suche nach deiner Berufung helfen",1,,28,2,,,,https://friends.aok.de/lifestyle/9
https://friends.aok.de/unterwegs/ratgeber/279,404,"no-cache, private",,,,,,,,,,,,,,,,,https://friends.aok.de/unterwegs/ratgeber/she-is-not-lost-als-frau-allein-auf-reisen-gehen-307
https://friends.aok.de/karriere/ratgeber/wenn-du-nie-feierabend-hast-darum-ist-work-life-blending-gefaehrlich-205,200,"max-age=90, public, s-maxage=90, stale-if-error=3600, stale-while-revalidate=3600",Arbeiten am Wochenende: Macht Work-Life-Blending krank?,55,1,Flexibility is king. Unter dem Stichwort Work-Life-Blending verschmelzen Arbeit und Privatleben zu einem großen Ganzen. Doch das hat seine...,141,1,https://friends.aok.de/karriere/ratgeber/wenn-du-nie-feierabend-hast-darum-ist-work-life-blending-gefaehrlich-205,True,Wenn du nie Feierabend hast: Darum ist Work-Life-Blending gefährlich,1,,29,2,,,,https://friends.aok.de/karriere/4
https://friends.aok.de/karriere/pro-contra/hund-im-buero-flauschoase-oder-nervtoele-215,200,"max-age=84, public, s-maxage=84, stale-if-error=3600, stale-while-revalidate=3600",Hund im Büro: Gute Idee oder nicht?,35,1,Der Hund im Büro: Sorgt er in erster Linie für gute Laune und Abwechslung oder stört er nur bei der Arbeit? Florian und Johanna sind...,135,1,https://friends.aok.de/karriere/pro-contra/hund-im-buero-flauschoase-oder-nervtoele-215,True,Hund im Büro: Flauschoase oder Nervtöle?,1,,28,3,,,,https://friends.aok.de/karriere/4
https://friends.aok.de/karriere/listicle/fiese-flurfunk-fallen-diese-4-themen-solltest-du-dir-im-buero-verkneifen-223,200,"max-age=77, public, s-maxage=77, stale-if-error=3600, stale-while-revalidate=3600",Flurfunk: 4 No-Go- Gesprächsthemen,34,1,"Sprich nicht über dein Gehalt, deine politischen Ansichten und schon gar nicht über den Chef – hier sind vier Flurfunk-Regeln, die du unbedingt...",146,1,https://friends.aok.de/karriere/listicle/fiese-flurfunk-fallen-diese-4-themen-solltest-du-dir-im-buero-verkneifen-223,True,Fiese Flurfunk-Fallen: Diese 4 Themen solltest du dir im Büro verkneifen,1,,27,2,,,,https://friends.aok.de/karriere/4
https://friends.aok.de/lifestyle/feature/gemeinsam-sind-sie-stark-julia-hilft-landwirten-auf-den-online-wochenmarkt-245,200,"max-age=64, public, s-maxage=64, stale-if-error=3600, stale-while-revalidate=3600",Lebensmittel: Direktvertrieb über Online-Wochenmarkt,52,1,"Wie Gemeinschaft neu gedacht werden kann, beweist Julia Köhn: Sie entwickelte eine Plattform imInternet, auf der konkurrierende Landwirte ihre Produkte gemeinsam vermarkten...",175,1,https://friends.aok.de/lifestyle/feature/gemeinsam-sind-sie-stark-julia-hilft-landwirten-auf-den-online-wochenmarkt-245,True,Gemeinsam sind sie stark: Julia hilft Landwirten auf den Online-Wochenmarkt,1,,29,7,,,,https://friends.aok.de/thema/iss-dich-gesund-12/4
https://friends.aok.de/gesundheit/ratgeber/einfach-mal-ohne-warum-fasten-gesund-sein-kann-252,200,"max-age=61, public, s-maxage=61, stale-if-error=3600, stale-while-revalidate=3600",Ist Fasten gesund: So funktioniert der Ernährungstrend,54,1,"Fasten soll den Körper entgiften, die Seele erquicken und Pfunde purzeln dabei meist auch noch. Fasten ist gesund. Punkt. Oder? Stimmen die unzähligen Heilsversprechen, die im Web kursieren,...",193,1,https://friends.aok.de/gesundheit/ratgeber/einfach-mal-ohne-warum-fasten-gesund-sein-kann-252,True,Einfach mal ohne: Warum Fasten gesund sein kann,1,,28,5,,,,https://friends.aok.de/thema/iss-dich-gesund-12/4
